Date_Time,Water_Level
3/10/2022 22:52:15,0.4237
3/10/2022 22:52:20,0.4197
3/10/2022 22:52:25,0.4216
3/10/2022 22:52:30,0.4214
3/10/2022 22:52:35,0.4224
3/10/2022 22:52:40,0.4219
3/10/2022 22:52:45,0.4225
3/10/2022 22:52:50,0.4219
3/10/2022 22:52:55,0.4221
3/10/2022 22:53:00,0.4214
3/10/2022 22:53:05,0.42
3/10/2022 22:53:10,0.4206
3/10/2022 22:53:15,0.4198
3/10/2022 22:53:20,0.4199
3/10/2022 22:53:25,0.4204
3/10/2022 22:53:30,0.4206
3/10/2022 22:53:35,0.4189
3/10/2022 22:53:40,0.4192
3/10/2022 22:53:45,0.4185
3/10/2022 22:53:50,0.4212
3/10/2022 22:53:55,0.4184
3/10/2022 22:54:00,0.4185
3/10/2022 22:54:05,0.4159
3/10/2022 22:54:10,0.4179
3/10/2022 22:54:15,0.4185
3/10/2022 22:54:20,0.4175
3/10/2022 22:54:25,0.4159
3/10/2022 22:54:30,0.4181
3/10/2022 22:54:35,0.4184
3/10/2022 22:54:40,0.4184
3/10/2022 22:54:45,0.4171
3/10/2022 22:54:50,0.4164
3/10/2022 22:54:55,0.4165
3/10/2022 22:55:00,0.4168
3/10/2022 22:55:05,0.4167
3/10/2022 22:55:10,0.4172
3/10/2022 22:55:15,0.4169
3/10/2022 22:55:20,0.4167
3/10/2022 22:55:25,0.4176
3/10/2022 22:55:30,0.416
3/10/2022 22:55:35,0.4153
3/10/2022 22:55:40,0.4166
3/10/2022 22:55:45,0.417
3/10/2022 22:55:50,0.4172
3/10/2022 22:55:55,0.4172
3/10/2022 22:56:00,0.4166
3/10/2022 22:56:05,0.4169
3/10/2022 22:56:10,0.4158
3/10/2022 22:56:15,0.4161
3/10/2022 22:56:20,0.4157
3/10/2022 22:56:25,0.4146
3/10/2022 22:56:30,0.416
3/10/2022 22:56:35,0.4162
3/10/2022 22:56:40,0.4161
3/10/2022 22:56:45,0.4159
3/10/2022 22:56:50,0.4172
3/10/2022 22:56:55,0.4156
3/10/2022 22:57:00,0.4157
3/10/2022 22:57:05,0.4143
3/10/2022 22:57:10,0.4162
3/10/2022 22:57:15,0.4156
3/10/2022 22:57:20,0.416
3/10/2022 22:57:25,0.4149
3/10/2022 22:57:30,0.4149
3/10/2022 22:57:35,0.4155
3/10/2022 22:57:40,0.4158
3/10/2022 22:57:45,0.4153
3/10/2022 22:57:50,0.4153
3/10/2022 22:57:55,0.4159
3/10/2022 22:58:00,0.4153
3/10/2022 22:58:05,0.4157
3/10/2022 22:58:10,0.4148
3/10/2022 22:58:20,0.4151
3/10/2022 22:58:25,0.4163
3/10/2022 22:58:30,0.415
3/10/2022 22:58:35,0.4152
3/10/2022 22:58:40,0.4144
3/10/2022 22:58:50,0.4145
3/10/2022 22:58:55,0.414
3/10/2022 22:59:00,0.414
3/10/2022 22:59:05,0.4139
3/10/2022 22:59:10,0.4135
3/10/2022 22:59:15,0.4148
3/10/2022 22:59:20,0.4145
3/10/2022 22:59:25,0.4139
3/10/2022 22:59:30,0.4135
3/10/2022 22:59:35,0.4127
3/10/2022 22:59:40,0.4111
3/10/2022 22:59:45,0.4135
3/10/2022 22:59:50,0.4128
3/10/2022 22:59:55,0.4137
3/10/2022 23:00:00,0.4119
3/10/2022 23:00:05,0.412
3/10/2022 23:00:10,0.4117
3/10/2022 23:00:15,0.414
3/10/2022 23:00:20,0.4143
3/10/2022 23:00:25,0.4129
3/10/2022 23:00:30,0.4128
3/10/2022 23:00:35,0.4111
3/10/2022 23:00:40,0.4122
3/10/2022 23:00:45,0.4108
3/10/2022 23:00:50,0.4119
3/10/2022 23:00:55,0.4115
3/10/2022 23:01:00,0.4122
3/10/2022 23:01:05,0.413
3/10/2022 23:01:10,0.4113
3/10/2022 23:01:15,0.4122
3/10/2022 23:01:20,0.4125
3/10/2022 23:01:25,0.411
3/10/2022 23:01:30,0.4098
3/10/2022 23:01:35,0.4104
3/10/2022 23:01:40,0.4104
3/10/2022 23:01:45,0.4096
3/10/2022 23:01:50,0.4107
3/10/2022 23:01:55,0.4108
3/10/2022 23:02:00,0.4119
3/10/2022 23:02:05,0.411
3/10/2022 23:02:10,0.4109
3/10/2022 23:02:15,0.4138
3/10/2022 23:02:20,0.4107
3/10/2022 23:02:25,
3/10/2022 23:02:30,
3/10/2022 23:02:35,
3/10/2022 23:02:40,
3/10/2022 23:02:45,
3/10/2022 23:02:50,
3/10/2022 23:02:55,
3/10/2022 23:03:00,
3/10/2022 23:03:05,
3/10/2022 23:03:10,
3/10/2022 23:03:15,
3/10/2022 23:03:20,
3/10/2022 23:03:25,
3/10/2022 23:03:30,
3/10/2022 23:03:35,
3/10/2022 23:03:40,
3/10/2022 23:03:45,
3/10/2022 23:03:50,
3/10/2022 23:03:55,
3/10/2022 23:04:00,
3/10/2022 23:04:05,
3/10/2022 23:04:10,
3/10/2022 23:04:15,
3/10/2022 23:04:20,
3/10/2022 23:04:25,
3/10/2022 23:04:30,
3/10/2022 23:04:35,
3/10/2022 23:04:40,
3/10/2022 23:04:45,
3/10/2022 23:04:50,
3/10/2022 23:04:55,
3/10/2022 23:05:00,
3/10/2022 23:05:05,
3/10/2022 23:05:10,
3/10/2022 23:05:15,
3/10/2022 23:05:20,
3/10/2022 23:05:25,
3/10/2022 23:05:30,
3/10/2022 23:05:35,
3/10/2022 23:05:40,
3/10/2022 23:05:45,
3/10/2022 23:05:50,
3/10/2022 23:05:55,
3/10/2022 23:06:00,
3/10/2022 23:06:05,
3/10/2022 23:06:10,
3/10/2022 23:06:15,
3/10/2022 23:06:20,
3/10/2022 23:06:25,
3/10/2022 23:06:30,
3/10/2022 23:06:40,
3/10/2022 23:06:45,
3/10/2022 23:06:50,
3/10/2022 23:06:55,
3/10/2022 23:07:00,
3/10/2022 23:07:05,
3/10/2022 23:07:10,
3/10/2022 23:07:15,
3/10/2022 23:07:20,
3/10/2022 23:07:25,
3/10/2022 23:07:30,
3/10/2022 23:07:35,
3/10/2022 23:07:40,
3/10/2022 23:07:45,
3/10/2022 23:07:50,
3/10/2022 23:07:55,0.3967
3/10/2022 23:08:00,0.3936
3/10/2022 23:08:05,0.3945
3/10/2022 23:08:10,0.3954
3/10/2022 23:08:15,0.3944
3/10/2022 23:08:20,0.3939
3/10/2022 23:08:25,0.3931
3/10/2022 23:08:30,0.3941
3/10/2022 23:08:35,0.394
3/10/2022 23:08:40,0.3941
3/10/2022 23:08:45,0.3941
3/10/2022 23:08:50,0.3931
3/10/2022 23:08:55,0.3934
3/10/2022 23:09:00,0.3934
3/10/2022 23:09:05,0.3949
3/10/2022 23:09:10,0.3921
3/10/2022 23:09:15,0.3923
3/10/2022 23:09:20,0.3922
3/10/2022 23:09:25,0.3929
3/10/2022 23:09:30,0.3915
3/10/2022 23:09:35,0.3922
3/10/2022 23:09:40,0.392
3/10/2022 23:09:45,0.3907
3/10/2022 23:09:50,0.3918
3/10/2022 23:09:55,0.3915
3/10/2022 23:10:00,0.3912
3/10/2022 23:10:10,0.3914
3/10/2022 23:10:15,0.3909
3/10/2022 23:10:20,0.391
3/10/2022 23:10:25,0.3907
3/10/2022 23:10:30,0.3911
3/10/2022 23:10:35,0.3912
3/10/2022 23:10:40,0.3906
3/10/2022 23:10:45,0.3914
3/10/2022 23:10:50,0.3908
3/10/2022 23:10:55,0.3899
3/10/2022 23:11:00,0.3913
3/10/2022 23:11:05,0.3906
3/10/2022 23:11:10,0.3903
3/10/2022 23:11:15,0.3904
3/10/2022 23:11:20,0.3901
3/10/2022 23:11:25,0.3899
3/10/2022 23:11:30,0.3896
3/10/2022 23:11:35,0.3901
3/10/2022 23:11:40,0.3902
3/10/2022 23:11:45,0.3908
3/10/2022 23:11:50,0.3898
3/10/2022 23:11:55,0.3889
3/10/2022 23:12:00,0.3899
3/10/2022 23:12:05,0.3888
3/10/2022 23:12:10,0.3887
3/10/2022 23:12:15,0.3885
3/10/2022 23:12:20,0.3892
3/10/2022 23:12:25,0.3895
3/10/2022 23:12:30,0.3902
3/10/2022 23:12:35,0.39
3/10/2022 23:12:40,0.3898
3/10/2022 23:12:45,0.3895
3/10/2022 23:12:50,0.3897
3/10/2022 23:12:55,0.3883
3/10/2022 23:13:00,0.3893
3/10/2022 23:13:05,0.3889
3/10/2022 23:13:10,0.3894
3/10/2022 23:13:15,0.3887
3/10/2022 23:13:20,0.3889
3/10/2022 23:13:25,0.388
3/10/2022 23:13:30,0.3887
3/10/2022 23:13:35,0.3871
3/10/2022 23:13:40,0.3877
3/10/2022 23:13:45,0.3877
3/10/2022 23:13:50,0.3881
3/10/2022 23:13:55,0.3877
3/10/2022 23:14:00,0.3875
3/10/2022 23:14:05,0.3875
3/10/2022 23:14:10,0.3876
3/10/2022 23:14:15,0.3871
3/10/2022 23:14:20,0.3871
3/10/2022 23:14:25,0.3875
3/10/2022 23:14:30,0.3848
3/10/2022 23:14:35,0.386
3/10/2022 23:14:40,0.3878
3/10/2022 23:14:45,0.3852
3/10/2022 23:14:50,0.3864
3/10/2022 23:14:55,0.3867
3/10/2022 23:15:00,0.3862
3/10/2022 23:15:05,0.3846
3/10/2022 23:15:10,0.3872
3/10/2022 23:15:15,0.3853
3/10/2022 23:15:20,0.3831
3/10/2022 23:15:25,0.3864
3/10/2022 23:15:30,0.3841
3/10/2022 23:15:35,0.3854
3/10/2022 23:15:40,0.3866
3/10/2022 23:15:45,0.3849
3/10/2022 23:15:50,0.3869
3/10/2022 23:15:55,0.3861
3/10/2022 23:16:00,0.3863
3/10/2022 23:16:05,0.3831
3/10/2022 23:16:10,0.3849
3/10/2022 23:16:15,0.3825
3/10/2022 23:16:20,0.3842
3/10/2022 23:16:25,0.3848
3/10/2022 23:16:30,0.3802
3/10/2022 23:16:35,0.3803
3/10/2022 23:16:40,0.3788
3/10/2022 23:16:45,0.3779
3/10/2022 23:16:50,0.3794
3/10/2022 23:16:55,0.3802
3/10/2022 23:17:00,0.3774
3/10/2022 23:17:05,0.3789
3/10/2022 23:17:10,0.3794
3/10/2022 23:17:15,0.38
3/10/2022 23:17:20,0.3763
3/10/2022 23:17:25,0.3786
3/10/2022 23:17:30,0.3776
3/10/2022 23:17:35,0.3767
3/10/2022 23:17:40,0.3774
3/10/2022 23:17:45,0.3787
3/10/2022 23:17:50,0.3746
3/10/2022 23:17:55,0.3736
3/10/2022 23:18:00,0.3747
3/10/2022 23:18:05,0.3766
3/10/2022 23:18:10,0.3745
3/10/2022 23:18:15,0.3734
3/10/2022 23:18:20,0.375
3/10/2022 23:18:25,0.3733
3/10/2022 23:18:30,0.3729
3/10/2022 23:18:35,0.3727
3/10/2022 23:18:40,0.3748
3/10/2022 23:18:45,0.3741
3/10/2022 23:18:50,0.3751
3/10/2022 23:18:55,0.3725
3/10/2022 23:19:00,0.3739
3/10/2022 23:19:05,0.3717
3/10/2022 23:19:10,0.3726
3/10/2022 23:19:15,0.3728
3/10/2022 23:19:20,0.3741
3/10/2022 23:19:25,0.373
3/10/2022 23:19:30,0.3709
3/10/2022 23:19:35,0.3721
3/10/2022 23:19:40,0.3719
3/10/2022 23:19:45,0.3725
3/10/2022 23:19:50,0.371
3/10/2022 23:19:55,0.3695
3/10/2022 23:20:00,0.3681
3/10/2022 23:20:05,0.3689
3/10/2022 23:20:10,0.3707
3/10/2022 23:20:15,0.3709
3/10/2022 23:20:20,0.3705
3/10/2022 23:20:25,0.3713
3/10/2022 23:20:30,0.3703
3/10/2022 23:20:35,0.3707
3/10/2022 23:20:40,0.3707
3/10/2022 23:20:45,0.3671
3/10/2022 23:20:50,0.3672
3/10/2022 23:20:55,0.3665
3/10/2022 23:21:00,0.3675
3/10/2022 23:21:05,0.3672
3/10/2022 23:21:10,0.369
3/10/2022 23:21:15,0.3665
3/10/2022 23:21:20,0.3677
3/10/2022 23:21:25,0.3673
3/10/2022 23:21:30,0.3684
3/10/2022 23:21:35,0.3689
3/10/2022 23:21:40,0.3656
3/10/2022 23:21:45,0.367
3/10/2022 23:21:50,0.3674
3/10/2022 23:21:55,0.3669
3/10/2022 23:22:00,0.3653
3/10/2022 23:22:05,0.3661
3/10/2022 23:22:10,0.366
3/10/2022 23:22:15,0.3663
3/10/2022 23:22:20,0.3668
3/10/2022 23:22:25,0.3664
3/10/2022 23:22:30,0.3647
3/10/2022 23:22:35,0.3656
3/10/2022 23:22:40,0.3662
3/10/2022 23:22:45,0.3657
3/10/2022 23:22:50,0.3656
3/10/2022 23:22:55,0.3658
3/10/2022 23:23:00,0.3652
3/10/2022 23:23:05,0.366
3/10/2022 23:23:10,0.366
3/10/2022 23:23:15,0.3654
3/10/2022 23:23:20,0.3649
3/10/2022 23:23:25,0.3655
3/10/2022 23:23:30,0.3651
3/10/2022 23:23:35,0.365
3/10/2022 23:23:40,0.3645
3/10/2022 23:23:45,0.3645
3/10/2022 23:23:50,0.3651
3/10/2022 23:23:55,0.3638
3/10/2022 23:24:00,0.3638
3/10/2022 23:24:05,0.3634
3/10/2022 23:24:10,0.3647
3/10/2022 23:24:15,0.3631
3/10/2022 23:24:20,0.3644
3/10/2022 23:24:25,0.3648
3/10/2022 23:24:30,0.3638
3/10/2022 23:24:35,0.3633
3/10/2022 23:24:40,0.364
3/10/2022 23:24:45,0.3638
3/10/2022 23:24:50,0.3629
3/10/2022 23:24:55,0.3632
3/10/2022 23:25:00,0.3638
3/10/2022 23:25:05,0.3617
3/10/2022 23:25:10,0.3622
3/10/2022 23:25:15,0.3619
3/10/2022 23:25:20,0.3624
3/10/2022 23:25:25,0.3624
3/10/2022 23:25:30,0.3619
3/10/2022 23:25:35,0.3618
3/10/2022 23:25:40,0.362
3/10/2022 23:25:45,0.3615
3/10/2022 23:25:50,0.3606
3/10/2022 23:25:55,0.3607
3/10/2022 23:26:00,0.3597
3/10/2022 23:26:05,0.3622
3/10/2022 23:26:10,0.3614
3/10/2022 23:26:15,0.3602
3/10/2022 23:26:20,0.3605
3/10/2022 23:26:25,0.3612
3/10/2022 23:26:30,0.3584
3/10/2022 23:26:35,0.36
3/10/2022 23:26:40,0.3606
3/10/2022 23:26:45,0.3571
3/10/2022 23:26:50,0.3568
3/10/2022 23:26:55,0.3567
3/10/2022 23:27:00,0.3599
3/10/2022 23:27:05,0.3574
3/10/2022 23:27:10,0.359
3/10/2022 23:27:15,0.3599
3/10/2022 23:27:20,0.3566
3/10/2022 23:27:25,0.3557
3/10/2022 23:27:30,0.3531
3/10/2022 23:27:35,0.3548
3/10/2022 23:27:40,0.3558
3/10/2022 23:27:45,0.3544
3/10/2022 23:27:50,0.3548
3/10/2022 23:27:55,0.3552
3/10/2022 23:28:00,0.3564
3/10/2022 23:28:05,0.3574
3/10/2022 23:28:10,0.3541
3/10/2022 23:28:15,0.3494
3/10/2022 23:28:20,0.3533
3/10/2022 23:28:25,0.3528
3/10/2022 23:28:30,0.3539
3/10/2022 23:28:35,0.3524
3/10/2022 23:28:40,0.3503
3/10/2022 23:28:45,0.3538
3/10/2022 23:28:50,0.351
3/10/2022 23:28:55,0.3492
3/10/2022 23:29:00,0.3472
3/10/2022 23:29:05,0.3498
3/10/2022 23:29:10,0.3506
3/10/2022 23:29:15,0.3508
3/10/2022 23:29:20,0.3485
3/10/2022 23:29:25,0.3496
3/10/2022 23:29:30,0.3486
3/10/2022 23:29:35,0.3462
3/10/2022 23:29:40,0.3481
3/10/2022 23:29:45,0.3463
3/10/2022 23:29:50,0.3471
3/10/2022 23:29:55,0.3483
3/10/2022 23:30:00,0.3492
3/10/2022 23:30:05,0.3478
3/10/2022 23:30:10,0.3473
3/10/2022 23:30:15,0.3486
3/10/2022 23:30:20,0.3462
3/10/2022 23:30:25,0.3467
3/10/2022 23:30:30,0.3469
3/10/2022 23:30:35,0.3445
3/10/2022 23:30:40,0.3445
3/10/2022 23:30:45,0.3479
3/10/2022 23:30:50,0.3455
3/10/2022 23:30:55,0.346
3/10/2022 23:31:00,0.3447
3/10/2022 23:31:05,0.3458
3/10/2022 23:31:10,0.3428
3/10/2022 23:31:15,0.3452
3/10/2022 23:31:20,0.3464
3/10/2022 23:31:25,0.345
3/10/2022 23:31:30,0.3461
3/10/2022 23:31:35,0.3424
3/10/2022 23:31:40,0.3413
3/10/2022 23:31:45,0.3413
3/10/2022 23:31:50,0.3448
3/10/2022 23:31:55,0.3428
3/10/2022 23:32:00,0.3421
3/10/2022 23:32:05,0.3442
3/10/2022 23:32:10,0.3432
3/10/2022 23:32:15,0.3419
3/10/2022 23:32:20,0.3431
3/10/2022 23:32:25,0.3421
3/10/2022 23:32:30,0.3429
3/10/2022 23:32:35,0.3411
3/10/2022 23:32:40,0.3426
3/10/2022 23:32:45,0.3415
3/10/2022 23:32:50,0.3415
3/10/2022 23:32:55,0.3405
3/10/2022 23:33:00,0.3402
3/10/2022 23:33:10,0.3413
3/10/2022 23:33:15,0.3414
3/10/2022 23:33:20,0.3401
3/10/2022 23:33:25,0.3403
3/10/2022 23:33:30,0.3405
3/10/2022 23:33:35,0.3399
3/10/2022 23:33:40,0.3403
3/10/2022 23:33:45,0.3401
3/10/2022 23:33:50,0.3404
3/10/2022 23:33:55,0.3402
3/10/2022 23:34:00,0.3405
3/10/2022 23:34:05,0.3411
3/10/2022 23:34:10,0.3396
3/10/2022 23:34:15,0.3408
3/10/2022 23:34:20,0.3398
3/10/2022 23:34:25,0.339
3/10/2022 23:34:30,0.3402
3/10/2022 23:34:35,0.3386
3/10/2022 23:34:40,0.339
3/10/2022 23:34:45,0.3395
3/10/2022 23:34:50,0.3401
3/10/2022 23:34:55,0.3404
3/10/2022 23:35:00,0.3384
3/10/2022 23:35:05,0.3397
3/10/2022 23:35:10,0.3385
3/10/2022 23:35:15,0.3393
3/10/2022 23:35:20,0.339
3/10/2022 23:35:25,0.3395
3/10/2022 23:35:30,0.3381
3/10/2022 23:35:35,0.3389
3/10/2022 23:35:40,0.3382
3/10/2022 23:35:45,0.3381
3/10/2022 23:35:50,0.338
3/10/2022 23:35:55,0.3376
3/10/2022 23:36:00,0.3373
3/10/2022 23:36:05,0.3364
3/10/2022 23:36:10,0.336
3/10/2022 23:36:15,0.337
3/10/2022 23:36:20,0.3353
3/10/2022 23:36:25,0.3367
3/10/2022 23:36:30,0.3367
3/10/2022 23:36:35,0.3346
3/10/2022 23:36:40,0.3363
3/10/2022 23:36:45,0.336
3/10/2022 23:36:50,0.3366
3/10/2022 23:36:55,0.3354
3/10/2022 23:37:00,0.3355
3/10/2022 23:37:10,0.3337
3/10/2022 23:37:15,0.3359
3/10/2022 23:37:20,0.3353
3/10/2022 23:37:25,0.336
3/10/2022 23:37:30,0.3335
3/10/2022 23:37:35,0.333
3/10/2022 23:37:40,0.3338
3/10/2022 23:37:45,0.3319
3/10/2022 23:37:50,0.3343
3/10/2022 23:37:55,0.3336
3/10/2022 23:38:00,0.334
3/10/2022 23:38:05,0.3299
3/10/2022 23:38:10,0.3304
3/10/2022 23:38:15,0.3298
3/10/2022 23:38:20,0.3313
3/10/2022 23:38:25,0.3283
3/10/2022 23:38:30,0.3282
3/10/2022 23:38:40,0.3312
3/10/2022 23:38:45,0.3274
3/10/2022 23:38:50,0.3285
3/10/2022 23:38:55,0.3269
3/10/2022 23:39:00,0.3254
3/10/2022 23:39:05,0.328
3/10/2022 23:39:10,0.3283
3/10/2022 23:39:15,0.3247
3/10/2022 23:39:20,0.3236
3/10/2022 23:39:25,0.328
3/10/2022 23:39:30,0.3258
3/10/2022 23:39:35,0.3207
3/10/2022 23:39:40,0.3241
3/10/2022 23:39:45,0.3241
3/10/2022 23:39:50,0.3246
3/10/2022 23:39:55,0.3273
3/10/2022 23:40:00,0.3259
3/10/2022 23:40:05,0.3243
3/10/2022 23:40:10,0.3255
3/10/2022 23:40:15,0.3263
3/10/2022 23:40:20,0.3198
3/10/2022 23:40:25,0.3239
3/10/2022 23:40:30,0.324
3/10/2022 23:40:35,0.324
3/10/2022 23:40:40,0.3223
3/10/2022 23:40:45,0.3225
3/10/2022 23:40:50,0.3205
3/10/2022 23:40:55,0.3231
3/10/2022 23:41:00,0.3224
3/10/2022 23:41:05,0.3209
3/10/2022 23:41:10,0.3218
3/10/2022 23:41:15,0.3213
3/10/2022 23:41:20,0.3195
3/10/2022 23:41:25,0.321
3/10/2022 23:41:30,0.3213
3/10/2022 23:41:35,0.3197
3/10/2022 23:41:40,0.3191
3/10/2022 23:41:45,0.3181
3/10/2022 23:41:50,0.319
3/10/2022 23:41:55,0.3179
3/10/2022 23:42:00,0.3172
3/10/2022 23:42:05,0.3168
3/10/2022 23:42:10,0.3179
3/10/2022 23:42:15,0.3181
3/10/2022 23:42:20,0.318
3/10/2022 23:42:25,0.3171
3/10/2022 23:42:30,0.3178
3/10/2022 23:42:35,0.3172
3/10/2022 23:42:40,0.3173
3/10/2022 23:42:45,0.317
3/10/2022 23:42:50,0.3174
3/10/2022 23:42:55,0.3166
3/10/2022 23:43:00,0.3151
3/10/2022 23:43:05,0.3169
3/10/2022 23:43:10,0.317
3/10/2022 23:43:15,0.3165
3/10/2022 23:43:20,0.3166
3/10/2022 23:43:25,0.3158
3/10/2022 23:43:30,0.316
3/10/2022 23:43:35,0.3154
3/10/2022 23:43:40,0.316
3/10/2022 23:43:45,0.3162
3/10/2022 23:43:50,0.3149
3/10/2022 23:43:55,0.316
3/10/2022 23:44:00,0.3159
3/10/2022 23:44:05,0.3157
3/10/2022 23:44:10,0.3156
3/10/2022 23:44:15,0.3155
3/10/2022 23:44:20,0.315
3/10/2022 23:44:25,0.3152
3/10/2022 23:44:30,0.3155
3/10/2022 23:44:35,0.315
3/10/2022 23:44:40,0.3153
3/10/2022 23:44:45,0.3149
3/10/2022 23:44:50,0.3147
3/10/2022 23:44:55,0.3138
3/10/2022 23:45:00,0.3141
3/10/2022 23:45:05,0.3141
3/10/2022 23:45:10,0.3146
3/10/2022 23:45:15,0.3137
3/10/2022 23:45:20,0.3154
3/10/2022 23:45:25,0.3145
3/10/2022 23:45:30,0.3148
3/10/2022 23:45:35,0.3125
3/10/2022 23:45:40,0.314
3/10/2022 23:45:45,0.3118
3/10/2022 23:45:50,0.3137
3/10/2022 23:45:55,0.3125
3/10/2022 23:46:00,0.3114
3/10/2022 23:46:05,0.3135
3/10/2022 23:46:10,0.313
3/10/2022 23:46:15,0.3125
3/10/2022 23:46:20,0.312
3/10/2022 23:46:25,0.3121
3/10/2022 23:46:30,0.3121
3/10/2022 23:46:35,0.3113
3/10/2022 23:46:40,0.3126
3/10/2022 23:46:45,0.3123
3/10/2022 23:46:50,0.3098
3/10/2022 23:46:55,0.3116
3/10/2022 23:47:00,0.3117
3/10/2022 23:47:05,0.3098
3/10/2022 23:47:10,0.3107
3/10/2022 23:47:15,0.3137
3/10/2022 23:47:20,0.3121
3/10/2022 23:47:30,0.3115
3/10/2022 23:47:35,0.3083
3/10/2022 23:47:40,0.3082
3/10/2022 23:47:45,0.3098
3/10/2022 23:47:50,0.3106
3/10/2022 23:47:55,0.3069
3/10/2022 23:48:00,0.3069
3/10/2022 23:48:05,0.3071
3/10/2022 23:48:10,0.3053
3/10/2022 23:48:15,0.3073
3/10/2022 23:48:20,0.3098
3/10/2022 23:48:25,0.3062
3/10/2022 23:48:30,0.3072
3/10/2022 23:48:35,0.3061
3/10/2022 23:48:40,0.3048
3/10/2022 23:48:45,0.3033
3/10/2022 23:48:50,0.3068
3/10/2022 23:48:55,0.305
3/10/2022 23:49:00,0.3051
3/10/2022 23:49:05,0.3017
3/10/2022 23:49:10,0.3053
3/10/2022 23:49:15,0.3054
3/10/2022 23:49:20,0.3039
3/10/2022 23:49:25,0.3054
3/10/2022 23:49:30,0.3035
3/10/2022 23:49:35,0.3034
3/10/2022 23:49:40,0.302
3/10/2022 23:49:45,0.3049
3/10/2022 23:49:50,0.2982
3/10/2022 23:49:55,0.3037
3/10/2022 23:50:00,0.3013
3/10/2022 23:50:05,0.3035
3/10/2022 23:50:10,0.3028
3/10/2022 23:50:15,0.3052
3/10/2022 23:50:20,0.3026
3/10/2022 23:50:25,0.3006
3/10/2022 23:50:30,0.3004
3/10/2022 23:50:35,0.2993
3/10/2022 23:50:40,0.2998
3/10/2022 23:50:45,0.3011
3/10/2022 23:50:50,0.2967
3/10/2022 23:50:55,0.299
3/10/2022 23:51:00,0.2979
3/10/2022 23:51:05,0.297
3/10/2022 23:51:10,0.3021
3/10/2022 23:51:15,0.3002
3/10/2022 23:51:25,0.2961
3/10/2022 23:51:30,0.297
3/10/2022 23:51:45,0.2967
3/10/2022 23:51:50,0.2977
3/10/2022 23:51:55,0.2974
3/10/2022 23:52:00,0.2976
3/10/2022 23:52:05,0.297
3/10/2022 23:52:10,0.2965
3/10/2022 23:52:15,0.2966
3/10/2022 23:52:20,0.2965
3/10/2022 23:52:25,0.2952
3/10/2022 23:52:35,0.2951
3/10/2022 23:52:40,0.2972
3/10/2022 23:52:45,0.294
3/10/2022 23:52:50,0.2953
3/10/2022 23:52:55,0.296
3/10/2022 23:53:00,0.2955
3/10/2022 23:53:05,0.2942
3/10/2022 23:53:10,0.2945
3/10/2022 23:53:15,0.2934
3/10/2022 23:53:20,0.2954
3/10/2022 23:53:25,0.2948
3/10/2022 23:53:30,0.2938
3/10/2022 23:53:35,0.2922
3/10/2022 23:53:40,0.2914
3/10/2022 23:53:45,0.2918
3/10/2022 23:53:50,0.2939
3/10/2022 23:53:55,0.2925
3/10/2022 23:54:00,0.2915
3/10/2022 23:54:05,0.2929
3/10/2022 23:54:10,0.2926
3/10/2022 23:54:20,0.2924
3/10/2022 23:54:25,0.2917
3/10/2022 23:54:30,0.2915
3/10/2022 23:54:35,0.2907
3/10/2022 23:54:40,0.2915
3/10/2022 23:54:45,0.2909
3/10/2022 23:54:50,0.2907
3/10/2022 23:54:55,0.2914
3/10/2022 23:55:00,0.2919
3/10/2022 23:55:05,0.2902
3/10/2022 23:55:10,0.2905
3/10/2022 23:55:15,0.2916
3/10/2022 23:55:20,0.2916
3/10/2022 23:55:25,0.2908
3/10/2022 23:55:30,0.2906
3/10/2022 23:55:35,0.2914
3/10/2022 23:55:40,0.2902
3/10/2022 23:55:45,0.2907
3/10/2022 23:55:50,0.2913
3/10/2022 23:55:55,0.2894
3/10/2022 23:56:00,0.29
3/10/2022 23:56:05,0.29
3/10/2022 23:56:10,0.2892
3/10/2022 23:56:15,0.2891
3/10/2022 23:56:20,0.2898
3/10/2022 23:56:25,0.2884
3/10/2022 23:56:30,0.2901
3/10/2022 23:56:35,0.2879
3/10/2022 23:56:40,0.2881
3/10/2022 23:56:45,0.2887
3/10/2022 23:56:50,0.2883
3/10/2022 23:56:55,0.2891
3/10/2022 23:57:00,0.2883
3/10/2022 23:57:05,0.2881
3/10/2022 23:57:10,0.2886
3/10/2022 23:57:15,0.2887
3/10/2022 23:57:20,0.2875
3/10/2022 23:57:25,0.2871
3/10/2022 23:57:30,0.2878
3/10/2022 23:57:35,0.2887
3/10/2022 23:57:40,0.2875
3/10/2022 23:57:45,0.288
3/10/2022 23:57:50,0.286
3/10/2022 23:57:55,0.287
3/10/2022 23:58:00,0.2862
3/10/2022 23:58:10,0.2874
3/10/2022 23:58:15,0.2873
3/10/2022 23:58:20,0.2861
3/10/2022 23:58:25,0.286
3/10/2022 23:58:30,0.2868
3/10/2022 23:58:35,0.2859
3/10/2022 23:58:40,0.2875
3/10/2022 23:58:45,0.2877
3/10/2022 23:58:50,0.2864
3/10/2022 23:58:55,0.2836
3/10/2022 23:59:00,0.2865
3/10/2022 23:59:05,0.2812
3/11/2022 0:13:45,0.2444
3/11/2022 0:13:50,0.2445
3/11/2022 0:13:55,0.2453
3/11/2022 0:14:00,0.2418
3/11/2022 0:14:05,0.2437
3/11/2022 0:14:10,0.2425
